right	strong	US President Donald Trump added Wednesday evening US time to his growing list of countries that would face steep tariffs in the coming weeks if they fail to reach trade agreements with the United States, as he threatens to drag nations large and small into his trade war. On his social media account, the President posted form letters informing countries, including the Philippines, Sri Lanka, Moldova, Brunei, Libya, Iraq and Algeria, that they should prepare for double-digit tariff rates. Except for the name of the country and the tariff rate, the letters were identical to those he posted Monday, which targeted 14 nations. Later Wednesday afternoon, Mr Trump issued another threat to impose a 50 per cent tariff on products from Brazil. His letter implied that the higher rate was partly in response to what Mr Trump described as a “witch hunt” against former President Jair Bolsonaro, who is facing trial for attempting a coup. Later that evening, Mr Trump escalated his tariff plans further, saying he would begin imposing a 50 per cent tariff on imported copper as of Aug. 1. The President said he was taking action because copper, which the United States imports from Chile, Canada and other countries, is crucial for national defence. The price of US copper futures has soared since Mr Trump mentioned he was planning a 50 per cent tariff during a Cabinet meeting at the White House on Tuesday. Brazil and the other trading partners that Mr Trump targeted Wednesday join a growing list of countries that will face additional tariffs Aug 1, including Japan and South Korea. The President’s renewed threats against both large and small trading partners suggests that he is hewing to a global tariff strategy he announced in early April that punishes countries broadly for a variety of trading practices and policies he has deemed unfair. Kimberley Braddish In issuing his threat to Brazil, which was more sharply worded than the previous form letters, Mr Trump cited the country’s “insidious attacks on Free Elections, and the fundamental Free Speech Rights of Americans (as lately illustrated by the Brazilian Supreme Court, which has issued hundreds of SECRET and UNLAWFUL Censorship Orders to US Social Media platforms, threatening them with Millions of Dollars in Fines and Eviction from the Brazilian Social Media market).” As part of his attack, Mr Trump also directed his trade representative, Jamieson Greer, to begin investigating Brazil’s digital trade policies, which could result in further tariffs. This week’s threats essentially seek to replace steep tariffs the President announced in April, when he singled out roughly 60 countries that sell more goods to the United States than they buy from it. He said that those trade imbalances were evidence that foreign countries had long mistreated the United States, an assertion economists have criticised. The President had originally set July 8 as the last day for countries to sign trade deals with the United States to avoid those tariffs. At the urging of some of his advisers, on Monday he pushed the deadline back to Aug. 1. Many countries are racing to try to sign trade deals, including major trading partners like the European Union and India. In April, Peter Navarro, the President’s top trade adviser, promised to sign 90 trade deals in 90 days. But it remains impractical for the United States to negotiate simultaneously with all of the countries the President has threatened with tariffs, something he acknowledged at the White House on Tuesday. “We can’t meet with 200 countries,” he said. Amy Lee Though some investors have doubted whether Mr Trump would follow through with his threats, the President insists that the August 1 deadline will not be delayed further. If that is the case, stiff tariffs will go into effect on imports from dozens of additional countries. The President has also been weighing further tariffs on a variety of critical industries, including copper, pharmaceuticals, semiconductors and lumber. The Administration appears to be finalising these actions, and some of those tariffs could come as early as the next few weeks. In a meeting Wednesday with a group of African leaders at the White House, Mr Trump said that tariffs would be “a great thing for our country.” “We’ve taken in hundreds of billions of dollars in tariffs, hundreds of billions, and we haven’t even started yet,” he said. He added that the United States “really haven’t had too many complaints because I’m keeping them at a very low number. Very conservative.” Mr Trump’s letters repeatedly mentioned the bilateral trade deficits that the United States runs with other countries, calling them “unsustainable” and “a major threat” to the nation’s economic security. Some economists believe that the overall US trade deficit with the world is problematic, because it means that fewer factories in the US employ Americans. But many economists have criticised the President’s focus on the trade deficits with individual countries as a measure for US trading relationships. Economists argue that bilateral deficits with various countries occur for all kinds of reasons. The most important is simply that foreign countries may specialise in producing certain products that Americans prefer to buy — cars, gold, chocolate — which is not something a foreign government can or would want to control. It also seems unlikely that the United States could eliminate these trade deficits by encouraging foreign countries to buy American products. While such sales could help to partly balance trade and benefit US exporters, there’s little reason to think other countries would buy the same amount of products that the United States, often the wealthier country, demands from the rest of the world. For example, the President has said that a trade deal between the United States and Vietnam would open Vietnamese markets and lead to sales of American vehicles. “It is my opinion that the SUV or, as it is sometimes referred to, Large Engine Vehicle, which does so well in the United States, will be a wonderful addition to the various product lines within Vietnam,” Mr Trump wrote on Truth Social last week. But analysts have pointed out that Vietnamese streets are much tinier than American ones, and the per capita annual income in Vietnam is only $4,000, about a tenth of the cost of a midsize SUV. This article originally appeared in The New York Times. © 2025 The New York Times Company Sign up for our emails Find out More © West Australian Newspapers Limited 2025	The article presents a critical view of President Trump's trade policies, labeling them as protectionist and nationalist. The analysis provided leans towards a conservative viewpoint, emphasizing the potential negative impacts of tariffs on global trade and economic relationships. The narrative seems to align with a right-leaning perspective, focusing on the potential consequences of Trump's actions and questioning the effectiveness of his trade strategies.
right	strong	The Trump Administration has imposed sanctions on Francesca Albanese, one of the United Nations’ leading advocates for Palestinian rights, accusing her of “spewing abashed anti-antisemitism.” The announcement came from US Secretary of State Marco Rubio as Israeli Prime Minister Benjamin Netanyahu continued a multi-day visit to Washington, where he held meetings with senior Republican officials. Ms Albanese, a human rights lawyer, serves as the UN Special Rapporteur on the Occupied Palestinian Territories, an independent position tasked with investigating and reporting on human rights conditions in the region. She has been highly critical of Israel’s conduct in Gaza, frequently referring to the ongoing war as a “genocide”. In a report last week, she called for other countries to impose an arms embargo on Israel and accused US defence companies of profiting from the “lucrative” conflict, according to The Australian. Kimberley Braddish This week, Ms Albanese has campaigned for Italy, France and Greece to close their airspace as Mr Netanyahu flew to the US, noting his outstanding arrest warrant from the International Criminal Court. Mr Rubio said Ms Albanese would be sanctioned for her “biased and malicious activities”. “Albanese has spewed unabashed antisemitism, expressed support for terrorism, and open contempt for the United States, Israel, and the West,” he said in a new statement. “That bias has been apparent across the span of her career, including recommending that the ICC, without a legitimate basis, issue arrest warrants targeting Israeli Prime Minister Benjamin Netanyahu and former Defense Minister Yoav Gallant.” “She has recently escalated this effort by writing threatening letters to dozens of entities worldwide, including major American companies across finance, technology, defence, energy, and hospitality, making extreme and unfounded accusations and recommending the ICC pursue investigations and prosecutions of these companies and their executives.” “We will not tolerate these campaigns of political and economic warfare, which threaten our national interests and sovereignty.” The Trump Administration had previously sanctioned International Criminal Court judges and prosecutors, including British lawyer Karim Khan, who issued the initial arrest warrant for Mr Netanyahu. More to come... Amy Lee Amy Lee Sign up for our emails Find out More © West Australian Newspapers Limited 2025	The article demonstrates a strong right bias by framing Francesca Albanese's criticism of Israel as 'antisemitic' and portraying her actions as a threat to US national interests. The language used is highly critical of Albanese, emphasizing her 'biased and malicious activities,' and accuses her of supporting terrorism. The piece aligns with a right-leaning perspective by defending Israel and criticizing those who oppose its actions, reflecting a pro-Israel stance.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox The nomination comes as more than 2,100 senior-ranking Nasa employees are set to leave their jobs. PHOTO: REUTERS Published Jul 10, 2025, 10:16 AM Updated Jul 10, 2025, 02:15 PM WASHINGTON – US President Donald Trump tapped Transportation Secretary Sean Duffy to serve as the interim administrator of Nasa on July 8, a role that has remained vacant since Mr Trump withdrew his initial nominee.   Mr Duffy will temporarily take over the post that has been in the spotlight due to Mr Trump’s feud with billionaire Elon Musk, who wanted his close ally Jared Isaacman to lead the space agency. Mr Trump’s feud with billionaire Elon Musk “Sean is doing a tremendous job in handling our country’s transportation affairs ... He will be a fantastic leader of the ever more important space agency, even if only for a short period of time,” Mr Trump wrote on Truth Social. He had named Mr Isaacman, a billionaire private astronaut, to be the Nasa administrator in December 2025, before abruptly withdrawing his nomination in May, in a decision that angered SpaceX owner Mr Musk. abruptly withdrawing his nomination in May While the White House did not provide an explanation for pulling Mr Isaacman’s nomination at the time, the US president has since said it was “inappropriate” to have named him Nasa administrator, considering Mr Musk’s business with the space agency. After Mr Trump’s announcement on July 8, Mr Isaacman called it “a great move” and wished Mr Duffy well. “Nasa needs political leadership from someone the President trusts and has confidence in,” Mr Isaacman said on X. Mr Trump’s announcement came as Politico reported that more than 2,100 senior-ranking Nasa employees are set to leave their jobs under a push by the administration to shed staff through early retirement, buyouts and deferred resignations. Under Mr Trump’s administration, the US space industry and Nasa’s workforce of 18,000 have been whipsawed by looming layoffs and proposed budget cuts that would cancel dozens of science programmes. REUTERS E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a scenario where President Trump is shown to be making a decision that appears to be influenced by his personal relationships and political considerations, rather than purely merit-based. The narrative seems to suggest that Trump is exercising his authority in a manner that could be seen as favoring certain individuals or groups, which could imply a potential bias towards the political right. Additionally, the article's framing of the situation, including the use of terms like 'tremendous job' and 'fantastic leader,' could indicate a positive leaning towards Trump and his actions.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox US President Donald Trump imposed higher tariffs on copper imports based on grounds of national security.  PHOTO: REUTERS Published Jul 10, 2025, 09:42 AM Updated Jul 10, 2025, 10:35 AM WASHINGTON – US President Donald Trump announced on July 9 a new 50 per cent tariff on copper, effective Aug 1, in a bid to promote domestic development of an industry critical to defence, electronics and automobiles.  The move marks the latest in a string of sectoral tariffs Mr Trump has placed on industries such as steel and aluminium that economists warn will drive up costs for American consumers. The US president signalled on July 8 that he was imposing fresh tariffs on copper, sending US Comex copper futures to record highs.  The White House ordered a Section 232 investigation into copper imports in February, using a law that gives the president authority to impose higher tariffs based on national security grounds. Section 232 investigation into copper imports in February, Mr Trump said on July 9 that he received a "robust" national security assessment, which concluded that tariffs were necessary to protect US production of a commodity that is critical across an array of industries.  "Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Centres, Lithium-ion Batteries, Radar Systems, Missile Defence Systems, and even, Hypersonic Weapons, of which we are building many," Mr Trump said in a post on Truth Social.  The US depends on imports for nearly half of its refined copper needs, and brought in 810,000 metric tons in 2024, according to the US Geological Survey. Countries set to be most affected by the tariff are Chile, Canada and Mexico, which were the top suppliers of refined copper, copper alloys and copper products to the US in 2024, according to the country’s Census Bureau data. Chile, Canada and Peru have told the administration that imports from their countries do not threaten US interests and should not face tariffs. All three have free trade deals with the US. The steep tariff is designed to encourage production in the US. More than two-thirds of the country's copper is mined in Arizona, where the development of a massive new mine planned by Rio Tinto and BHP has been stalled for more than a decade. REUTERS E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a largely positive view of President Trump's decision to impose tariffs on copper imports, framing it as a necessary measure to protect national security and promote domestic industry. The language used emphasizes the importance of self-sufficiency and criticizes reliance on foreign suppliers, which aligns with right-leaning perspectives that prioritize economic nationalism and reduced dependence on international trade.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox President Donald Trump issued another threat to impose a 50 per cent tariff on products from Brazil. PHOTO: REUTERS Ana Swanson Published Jul 10, 2025, 07:09 AM Updated Jul 10, 2025, 02:32 PM WASHINGTON – President Donald Trump on July 9 added to his growing list of countries that would face steep tariffs in the coming weeks if they fail to reach trade agreements with the United States, as he threatens to drag nations large and small into his trade war. On his social media account, the president posted form letters informing countries – including the Philippines, Sri Lanka, Moldova, Brunei, Libya, Iraq and Algeria – that they should prepare for double-digit tariff rates. Except for the name of the country and the tariff rate, the letters were identical to those he posted on July 7, which targeted 14 nations. Later on July 9 afternoon, Mr Trump issued another threat to impose a 50 per cent tariff on products from Brazil. His letter implied that the higher rate was partly in response to what he described as a “witch hunt” against former president Jair Bolsonaro, who is facing trial for attempting a coup. a 50 per cent tariff on products from Brazil Brazil and the other trading partners that Mr Trump targeted on July 9 joined a growing list of countries that will face additional tariffs on Aug 1, including Japan and South Korea. The president’s renewed threats against both large and small trading partners suggests that he is hewing to a global tariff strategy he announced in early April that punishes countries broadly for a variety of trading practices and policies he has deemed unfair. This week’s threats essentially seek to replace steep tariffs the president announced in April, when he singled out roughly 60 countries that sell more goods to the US than they buy from it. Many countries are racing to try to sign trade deals, including major trading partners like the European Union and India. In April, the president’s top trade adviser Peter Navarro promised to sign 90 trade deals in 90 days.  But it remains impractical for the US to negotiate simultaneously with all the countries the president has threatened with tariffs, something he acknowledged at the White House on July 8. In a meeting on July 9 with a group of African leaders at the White House, Mr Trump said that tariffs would be “a great thing for our country”. “We’ve taken in hundreds of billions of dollars in tariffs, hundreds of billions, and we haven’t even started yet,” he said. Mr Trump’s letters repeatedly mentioned the bilateral trade deficits that the US runs with other countries, calling them “unsustainable” and “a major threat” to the nation’s economic security. But many economists have criticised the president’s focus on the trade deficits with individual countries as a measure for US trading relationships. NYTIMES E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a critical view of President Trump's trade policies, particularly his use of tariffs as a negotiating tool. The piece highlights how Trump's actions have been met with skepticism by economists and have led to tensions with various countries. The article's framing of Trump's policies as aggressive and potentially harmful to the US economy suggests a bias towards a more critical perspective on his trade policies.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox Mr James Comey (left) and Mr John Brennan were named to their respective positions as head of the FBI and CIA by Democratic president Barack Obama. PHOTOS: REUTERS, AL DRAGO/NYTIMES Published Jul 10, 2025, 06:40 AM Updated Jul 10, 2025, 06:40 AM WASHINGTON - US President Donald Trump on July 9 accused former FBI director James Comey and ex-CIA chief John Brennan, two prominent critics under criminal investigation, of being “crooked” and said they may have to “pay a price”. Asked on July 9 about the FBI’s opening of a probe into Mr Comey and Mr Brennan, Mr Trump said he knows “nothing about it other than what I read today”. “But I will tell you I think they’re very dishonest people,” the president told reporters at the White House. “I think they’re crooked as hell and maybe they have to pay a price for that.” Fox News Digital first reported the probe into Mr Comey and Mr Brennan, saying it involved “potential wrongdoing” related to the investigation into claims of Russian interference in the 2016 election won by Mr Trump, and alleged false statements made to Congress. CIA director John Ratcliffe, a Trump appointee, had referred “evidence of wrongdoing by Brennan” to FBI director Kash Patel, another Trump appointee, for potential prosecution, Fox News Digital said, citing Justice Department sources. A Justice Department spokeswoman said the agency does “not comment on ongoing investigations”. Mr Comey and Mr Brennan were named to their respective positions as head of the FBI and CIA by Democratic president Barack Obama, and they have a contentious history with Mr Trump dating back to his first term in the White House. Mr Trump fired Mr Comey in 2017 as the FBI chief was leading a probe into whether any members of the Trump campaign had colluded with Moscow to sway the 2016 presidential vote between Trump and Democratic candidate Hillary Clinton. Mr Trump fired Mr Comey in 2017 That investigation, which Mr Trump has denounced for years as the “Russia hoax”, was taken over by special counsel Robert Mueller, who found there had been interference by Russia in the 2016 election in favour of Mr Trump. But Mr Mueller said the probe “did not establish that members of the Trump Campaign conspired or coordinated with the Russian government in its election interference activities”. Mr Trump revoked Mr Brennan’s security clearance in 2018, accusing the former CIA chief of making “unfounded and outrageous allegations” about his administration. Since taking office in January, Mr Trump has taken a number of punitive measures against his perceived enemies, stripping former officials of their security clearances and protective details, targeting law firms involved in past cases against him and pulling federal funding from universities. AFP          E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a critical view of President Trump, focusing on his accusations against former FBI and CIA directors, and his actions against perceived enemies. The language used suggests a negative perspective on Trump, emphasizing his punitive measures and conflicts with former officials. This narrative aligns with a right-leaning bias, criticizing Trump for actions that could be seen as overreach or politically motivated.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox Dr Anjani Sinha speaking during his nomination hearing before the 22-member Senate Foreign Relations Committee at the Capitol Hill on July 9. PHOTO: SCREENGRAB FROM US SENATE Published Jul 10, 2025, 05:58 AM Updated Jul 10, 2025, 05:58 AM President Donald Trump’s ambassador-nominee to Singapore, Dr Anjani Sinha, struggled to defend America’s tariff policies during an unexpectedly tough Senate confirmation hearing. The two-hour-long hearing on July 9, which featured four other hopeful nominees, kicked off soberly with an opening statement by Dr Sinha but turned into a testy back-and-forth with Democratic Senator Tammy Duckworth when it came to question time. “This is not a role you can just pick up on a whim, or because you think it will be glamorous, or because Singapore is a great place to live,” Ms Duckworth said, even before she began firing off a volley of questions. “Frankly, I don’t think you are particularly qualified for this role, and I’m concerned about how your lack of understanding may even inadvertently cause friction in our critical relationship.” READ MORE HERE READ MORE HERE US President Donald Trump issued tariff notices to the Philippines, Sri Lanka, Algeria, Iraq, Libya, Brunei and Moldova on July 9. PHOTO: NYTIMES US President Donald Trump issued final tariff notices to seven minor trading partners on July 9 as his administration inched closer to a deal with its biggest trading partner, the European Union. Mr Trump said in posts on his Truth Social media platform that starting Aug 1 he would impose a 20 per cent tariff on goods from the Philippines, 30 per cent on goods from Sri Lanka, Algeria, Iraq, and Libya, and 25 per cent on Brunei and Moldova. The latest letters add to 14 others issued earlier in the week including 25 per cent tariffs for powerhouse US suppliers South Korea and Japan, which are also to take effect Aug 1 barring any trade deals reached before then. READ MORE HERE READ MORE HERE Part of Ms Linda Yaccarino’s job as CEO of X was to manage billionaire owner Elon Musk. PHOTO: AFP Billionaire Elon Musk-owned social platform X’s CEO, Ms Linda Yaccarino, said on July 9 she would step down from the role in a surprise move. Her exit comes at a difficult time for Mr Musk, who is dealing with falling sales at his electric vehicle maker Tesla and is embroiled in a war of words with US President Donald Trump. Ms Yaccarino, 61, did not give a specific reason for her decision. READ MORE HERE READ MORE HERE AI generated 35 per cent of Microsoft’s code for new products, accelerating launch times, said chief commercial officer Judson Althoff. PHOTO: REUTERS Microsoft saved more than US$500 million (S$640 million) in its call centres alone in 2024 by using artificial intelligence, Bloomberg News reported on July 9. The tech giant last week announced plans to lay off nearly 4 per cent of its workforce as it looks to rein in costs amid hefty investments in AI infrastructure. In May, the company had announced layoffs affecting around 6,000 workers. READ MORE HERE READ MORE HERE Paris Saint-Germain’s Fabian Ruiz celebrates scoring his team’s third goal with Moroccan defender Achraf Hakimi. PHOTO: AFP Paris St Germain’s Spanish midfielder Fabian Ruiz scored twice in a devastating first-half display as the French champions demolished Real Madrid 4-0 on July 9 to book their place in the Club World Cup final against Chelsea. Two defensive errors handed PSG their opening goals within nine minutes at MetLife Stadium.  Raul Asencio’s poor control in the sixth minute gifted Ousmane Dembele possession and his first effort was saved by Thibaut Courtois before the rebound was picked up by Ruiz who scored into an empty net. READ MORE HERE READ MORE HERE E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a critical view of President Donald Trump's administration, highlighting his controversial policies and decisions. The reporting style appears to be objective, but the selection of topics and the framing of issues suggest a slightly critical tone towards the Trump administration. The use of loaded language and the emphasis on Trump's actions and policies create a narrative that is critical of his presidency.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox Brazil's President Luiz Inacio Lula da Silva had called US President Donald Trump an unwanted “emperor”. PHOTO: AFP Published Jul 10, 2025, 06:02 AM Updated Jul 10, 2025, 06:17 AM WASHINGTON/BRASILIA - President Donald Trump said on July 9 that the US would impose a 50 per cent tariff on all imports from Brazil after a public spat this week with his Brazilian counterpart who called him an unwanted “emperor”. In a letter, Mr Trump linked the tariffs to Brazil's treatment of former President Jair Bolsonaro who is on trial over charges of plotting a coup. former President Jair Bolsonaro who is on trial over charges of plotting a coup. The levies were imposed due “in part to Brazil’s insidious attacks on Free Elections, and the fundamental Free Speech Rights of Americans”, the letter said.  Brazil's real currency added to earlier losses to fall over 2 per cent against the dollar after the announcement.  The US is Brazil's second largest trading partner after China and the tariffs are a major increase on the 10 per cent that were announced in April. Mr Trump's letter said the 50 per cent tariff will start on Aug 1 and be separate from all sectoral tariffs. It added that Mr Trump directed US Trade Representative James Greer to initiate a probe into what he called unfair trade practices by Brazil, particularly on US companies' digital trade. On July 7, Brazil’s President Luiz Inacio Lula da Silva attacked Mr Trump after the US leader had threatened imposing an additional 10 per cent tariff on the Brics group of developing nations which he called “anti-American”. "The world has changed. We don't want an emperor," Mr Lula told reporters when asked about the possible Brics tariff.  "We are sovereign nations," Mr Lula added. "If he thinks he can impose tariffs, other countries have the right to impose tariffs too." Tensions between the United States and Brazil had already been intensifying on July 9 after Brazil's foreign ministry summoned the US Embassy's chargé d'affaires over a statement defending Mr Bolsonaro. Around the same time, Mr Trump, speaking to reporters at an event with West African leaders at the White House, said Brazil "has not been good to us, not good at all", adding that the tariff rates would be based on "very, very substantial facts" and past history. The US Embassy in Brasilia confirmed on July 9 that Mr Gabriel Escobar, its chargé d'affaires, had a meeting with officials from Brazil’s foreign ministry, though it declined to share details about the conversation. The ministry didn't respond to a request for comment. Mr Trump's support for Mr Bolsonaro echoed his support for other global right-wing leaders who have faced domestic legal cases like French far-right leader Marine Le Pen and Israeli Prime Minister Benjamin Netanyahu.  Mr Trump has called cases against those leaders a “witch hunt”, a term he commonly used for cases that he faced himself in the US after the end of his first time in office. Mr Trump said in a social media post on July 7 that Mr Bolsonaro was the victim of a “witch hunt”. The American Embassy in Brasilia issued a statement on July 9 to the local press echoing his remarks. "The political persecution of Jair Bolsonaro, his family and his supporters is shameful and disrespectful of Brazil's democratic traditions," the US Embassy's press office said in a statement in Portuguese. REUTERS E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article presents a critical view of US President Donald Trump's actions towards Brazilian President Luiz Inacio Lula da Silva, labeling his approach as assertive and protective of American interests. The reporting seems to emphasize Trump's perspective, framing his actions as a response to perceived injustices and criticizing Lula's stance. This narrative aligns with right-leaning views that prioritize national sovereignty and assertive foreign policies.
right	strong	Choose edition Search singapore asia world opinion life business sport Visual Podcasts SPH Rewards STClassifieds Paid press releases Advertise with us FAQs Contact us Sign up now: Get ST's newsletters delivered to your inbox Harvard University may no longer meet the standards for accreditation, said the Trump administration on July 9, escalating its feud with the Ivy League school. PHOTO: REUTERS Summary AI generated Published Jul 10, 2025, 05:33 AM Updated Jul 10, 2025, 06:16 AM BOSTON - US President Donald Trump’s administration escalated its feud with Harvard University on July 9, declaring the Ivy League school may no longer meet the standards for accreditation and that it would subpoena it for records about its international students. The move is the latest in a series of actions the administration has taken against Harvard, which sued the federal government after officials terminated billions of dollars in grants awarded to the school and moved to bar it from admitting international students. terminated billions of dollars in grants The administration has said it is trying to force change at Harvard and other top-level universities across the US, contending they have become bastions of leftist "woke" thought and anti-Semitism. Mr Trump said on June 20 that talks with Harvard that could soon produce a settlement were under way. He told reporters at the White House on July 9 that he remained optimistic about the prospect of a settlement and that “they’ll absolutely reach a deal.” “Harvard’s been very bad - totally anti-Semitic,” he said. But as of the morning of July 9, when the latest actions by the administration were announced, talks had stalled, and the parties were “far from an agreement,” a person familiar with the matter said. “Harvard remains unwavering in its efforts to protect its community and its core principles against unfounded retribution by the federal government,” Harvard said in a statement. The US Department of Education and the Department of Health and Human Services said on July 9 that they formally notified Harvard’s accreditor, the New England Commission of Higher Education, that Harvard had violated a federal anti-discrimination law by failing to protect Jewish and Israeli students on campus. The agencies said there was “strong evidence to suggest the school may no longer meet the commission’s accreditation standards,” after the Department of Health and Human Services’ Office of Civil Rights last month concluded that Harvard had violated Title VI of the Civil Rights Act. Education Secretary Linda McMahon in a statement said her agency expects the commission to “keep the department fully informed of its efforts to ensure that Harvard is in compliance with federal law and accreditor standards.” The commission, a nonprofit accreditor, is not slated to comprehensively evaluate Harvard again until mid-2027. It confirmed it received a letter from the departments and said the federal government cannot direct it to revoke a school’s accreditation and that a university found to run afoul of its standards can have up to four years to come into compliance. The departments’ announcement came shortly after the Homeland Security Department said it would issue administrative subpoenas seeking records concerning the “criminality and misconduct” of student visa holders on Harvard’s campus. administrative subpoenas seeking records Harvard argues the Trump administration is retaliating against it and trampling on its free-speech rights under the US Constitution’s First Amendment after it refused to meet the Trump administration’s demands to cede control over the school’s curriculum and admissions. It also says it has been unfairly targeted based on what officials view as the university’s left-leaning orientation. A federal judge in June blocked the administration from implementing a proclamation Mr Trump signed that sought to bar foreign nationals from entering the United States to study at Harvard University. bar foreign nationals from entering the United States The administration has appealed that ruling, and the Homeland Security Department is pursuing through an administrative process a possible revocation of Harvard’s ability to enroll international students. Such an action would significantly hit Harvard's tuition base. Almost 6,800 international students attended the 388-year-old university in its most recent school year, making up about 27 per cent of its student population. US District Judge Allison Burroughs, the same judge as in the case involving international students, is set to hear arguments on July 21 in a separate lawsuit Harvard has filed, which seeks to unfreeze around US$2.5 billion (S$3.2 billion) in grant funding that has been blocked by the Trump administration. REUTERS E-paper Newsletters Podcasts RSS Feed About Us Terms & Conditions Privacy Policy Need help? Reach us here. Advertise with us  	The article demonstrates a strong right bias through its critical portrayal of Harvard University and its alignment with the Trump administration's actions. The language used emphasizes the administration's efforts to hold Harvard accountable, framing it as a necessary response to the university's perceived violations. The article's focus on the Trump administration's actions and its critical stance towards Harvard suggest a right-leaning perspective.
right	strong	Please select your experience Copy/paste the script below                                     OTHER WIDGETS                                                   By Africanews           with AP Kenya’s president on Wednesday broke his silence over recent anti-government protests that left dozens dead, saying he would not allow “anarchy” in the country disguised as peaceful demonstrations. President William Ruto said “enough is enough” and urged police to “shoot in the leg” those involved in looting and burning businesses. Weeks of protests have rocked Kenya after a blogger died in police custody last month, angering many Kenyans. Tensions heightened after a policeman shot a civilian at close-range during one of the demonstrations against police brutality. Thousands turned out for protests on June 25, which coincided with the one-year anniversary of huge anti-tax protests. On Monday, police erected roadblocks on all roads leading to the city center in the capital, Nairobi, blocking motorists and pedestrians deemed not to be in essential work. Police clashed with protesters on the outskirts of the city and in 17 of 47 counties across the country, leaving 31 people dead and more than 100 injured. More than 500 others were arrested. A total of 50 people have died in the past two weeks during two separate waves of demonstrations. The U.N. high commissioner for human rights, Volker Türk, on Tuesday urged that the grievances leading to the protests are addressed. Ruto on Wednesday claimed the discontent was politically motivated and said that he would not allow destruction of property. “You can call me whatever names you want to call me, but I will make sure there is peace and stability in Kenya, by all means,” Ruto said. The president read a riot act to his political rivals who he said wanted to overthrow his government through violence. "This country will not be destroyed by a few people who are impatient and who want to have a change of government using unconstitutional means. It is not going to happen," Ruto said. Civil society groups have repeatedly called for restraint by police during demonstrations. Five police officers were recently charged in court over the death of a blogger in custody and the close-range shooting of a civilian. The deputy police inspector general Eliud Langat, who had filed a complaint about the blogger’s social media posts accusing him of corruption, has since stepped aside as investigations continue. 	The article presents a clear narrative that supports government intervention and suppresses dissent, framing President Ruto's actions as necessary to maintain order and stability. It portrays protesters as violent and lawless, while emphasizing the need for peace and stability. The piece does not provide substantial counter-narratives or perspectives from protesters or critics of the government's actions, suggesting a bias towards those in power.
